project_id,month,project_name,sector,ministry,state,agency,original_cost,current_estimated_cost,actual_cost,planned_start_date,planned_completion_date,revised_completion_date,actual_completion_date,monthly_expenditure,physical_progress_percentage,milestone_completed,milestone_delay_days
602099,2023-06-01,Establishment of Permanent campus Phase 1 of IIM Sirmaur,Education,Department of Higher Education,Rajasthan,Department Implementation Agency,393.0,498.07,515.62,2020-09-30,2023-10-31,2024-07-05,2024-08-05,9.47,81.91,False,7
602099,2023-07-01,Establishment of Permanent campus Phase 1 of IIM Sirmaur,Education,Department of Higher Education,Rajasthan,Department Implementation Agency,393.0,502.39,515.62,2020-09-30,2023-10-31,2024-07-13,2024-08-05,9.47,83.99,False,8
602099,2023-08-01,Establishment of Permanent campus Phase 1 of IIM Sirmaur,Education,Department of Higher Education,Rajasthan,Department Implementation Agency,393.0,506.75,515.62,2020-09-30,2023-10-31,2024-07-19,2024-08-05,9.47,86.48,False,9
602099,2023-09-01,Establishment of Permanent campus Phase 1 of IIM Sirmaur,Education,Department of Higher Education,Rajasthan,Department Implementation Agency,393.0,510.71,515.62,2020-09-30,2023-10-31,2024-07-19,2024-08-05,9.47,89.41,False,10
602099,2023-10-01,Establishment of Permanent campus Phase 1 of IIM Sirmaur,Education,Department of Higher Education,Rajasthan,Department Implementation Agency,393.0,510.71,515.62,2020-09-30,2023-10-31,2024-07-19,2024-08-05,9.47,92.66,True,5
602099,2023-11-01,Establishment of Permanent campus Phase 1 of IIM Sirmaur,Education,Department of Higher Education,Rajasthan,Department Implementation Agency,393.0,510.71,515.62,2020-09-30,2023-10-31,2024-07-19,2024-08-05,9.47,93.55,False,6
602099,2023-12-01,Establishment of Permanent campus Phase 1 of IIM Sirmaur,Education,Department of Higher Education,Rajasthan,Department Implementation Agency,393.0,510.71,515.62,2020-09-30,2023-10-31,2024-07-19,2024-08-05,9.47,94.37,False,7
602099,2024-01-01,Establishment of Permanent campus Phase 1 of IIM Sirmaur,Education,Department of Higher Education,Rajasthan,Department Implementation Agency,393.0,510.71,515.62,2020-09-30,2023-10-31,2024-07-19,2024-08-05,9.47,94.92,False,8
602099,2024-02-01,Establishment of Permanent campus Phase 1 of IIM Sirmaur,Education,Department of Higher Education,Rajasthan,Department Implementation Agency,393.0,510.71,515.62,2020-09-30,2023-10-31,2024-07-19,2024-08-05,9.47,95.07,False,9
602099,2024-03-01,Establishment of Permanent campus Phase 1 of IIM Sirmaur,Education,Department of Higher Education,Rajasthan,Department Implementation Agency,393.0,510.71,515.62,2020-09-30,2023-10-31,2024-07-19,2024-08-05,9.47,94.79,False,10
602099,2024-04-01,Establishment of Permanent campus Phase 1 of IIM Sirmaur,Education,Department of Higher Education,Rajasthan,Department Implementation Agency,393.0,510.71,515.62,2020-09-30,2023-10-31,2024-07-19,2024-08-05,9.47,94.13,True,5
602099,2024-05-01,Establishment of Permanent campus Phase 1 of IIM Sirmaur,Education,Department of Higher Education,Rajasthan,Department Implementation Agency,393.0,510.71,515.62,2020-09-30,2023-10-31,2024-07-19,2024-08-05,9.47,93.26,False,6
602099,2024-06-01,Establishment of Permanent campus Phase 1 of IIM Sirmaur,Education,Department of Higher Education,Rajasthan,Department Implementation Agency,393.0,510.71,515.62,2020-09-30,2023-10-31,2024-07-19,2024-08-05,9.47,92.4,False,7
602099,2024-07-01,Establishment of Permanent campus Phase 1 of IIM Sirmaur,Education,Department of Higher Education,Rajasthan,Department Implementation Agency,393.0,510.71,515.62,2020-09-30,2023-10-31,2024-07-19,2024-08-05,9.47,91.76,False,8
602099,2024-08-01,Establishment of Permanent campus Phase 1 of IIM Sirmaur,Education,Department of Higher Education,Rajasthan,Department Implementation Agency,393.0,510.71,515.62,2020-09-30,2023-10-31,2024-07-19,2024-08-05,9.47,91.48,False,9
602099,2024-09-01,Establishment of Permanent campus Phase 1 of IIM Sirmaur,Education,Department of Higher Education,Rajasthan,Department Implementation Agency,393.0,510.71,515.62,2020-09-30,2023-10-31,2024-07-19,2024-08-05,9.47,91.65,False,10
602099,2024-10-01,Establishment of Permanent campus Phase 1 of IIM Sirmaur,Education,Department of Higher Education,Rajasthan,Department Implementation Agency,393.0,510.71,515.62,2020-09-30,2023-10-31,2024-07-19,2024-08-05,9.47,92.22,True,5
602099,2024-11-01,Establishment of Permanent campus Phase 1 of IIM Sirmaur,Education,Department of Higher Education,Rajasthan,Department Implementation Agency,393.0,510.71,515.62,2020-09-30,2023-10-31,2024-07-19,2024-08-05,9.47,93.04,False,6
602099,2024-12-01,Establishment of Permanent campus Phase 1 of IIM Sirmaur,Education,Department of Higher Education,Rajasthan,Department Implementation Agency,393.0,510.71,515.62,2020-09-30,2023-10-31,2024-07-19,2024-08-05,9.47,93.93,False,7
602099,2025-01-01,Establishment of Permanent campus Phase 1 of IIM Sirmaur,Education,Department of Higher Education,Rajasthan,Department Implementation Agency,393.0,510.71,515.62,2020-09-30,2023-10-31,2024-07-19,2024-08-05,9.47,94.65,False,8
602099,2025-02-01,Establishment of Permanent campus Phase 1 of IIM Sirmaur,Education,Department of Higher Education,Rajasthan,Department Implementation Agency,393.0,510.71,515.62,2020-09-30,2023-10-31,2024-07-19,2024-08-05,9.47,95.04,False,9
602099,2025-03-01,Establishment of Permanent campus Phase 1 of IIM Sirmaur,Education,Department of Higher Education,Rajasthan,Department Implementation Agency,393.0,510.71,515.62,2020-09-30,2023-10-31,2024-07-19,2024-08-05,9.47,95.0,False,10
602099,2025-04-01,Establishment of Permanent campus Phase 1 of IIM Sirmaur,Education,Department of Higher Education,Rajasthan,Department Implementation Agency,393.0,510.71,515.62,2020-09-30,2023-10-31,2024-07-19,2024-08-05,9.47,94.54,True,5
602099,2025-05-01,Establishment of Permanent campus Phase 1 of IIM Sirmaur,Education,Department of Higher Education,Rajasthan,Department Implementation Agency,393.0,510.71,515.62,2020-09-30,2023-10-31,2024-07-19,2024-08-05,9.47,93.77,False,6
602099,2025-06-01,Establishment of Permanent campus Phase 1 of IIM Sirmaur,Education,Department of Higher Education,Rajasthan,Department Implementation Agency,393.0,510.71,515.62,2020-09-30,2023-10-31,2024-07-19,2024-08-05,9.47,92.88,False,7
602099,2025-07-01,Establishment of Permanent campus Phase 1 of IIM Sirmaur,Education,Department of Higher Education,Rajasthan,Department Implementation Agency,393.0,510.71,515.62,2020-09-30,2023-10-31,2024-07-19,2024-08-05,9.47,92.09,False,8
602099,2025-08-01,Establishment of Permanent campus Phase 1 of IIM Sirmaur,Education,Department of Higher Education,Rajasthan,Department Implementation Agency,393.0,510.71,515.62,2020-09-30,2023-10-31,2024-07-19,2024-08-05,9.47,91.59,False,9
602099,2025-09-01,Establishment of Permanent campus Phase 1 of IIM Sirmaur,Education,Department of Higher Education,Rajasthan,Department Implementation Agency,393.0,510.71,515.62,2020-09-30,2023-10-31,2024-07-19,2024-08-05,9.47,91.5,False,10
602099,2025-10-01,Establishment of Permanent campus Phase 1 of IIM Sirmaur,Education,Department of Higher Education,Rajasthan,Department Implementation Agency,393.0,510.71,515.62,2020-09-30,2023-10-31,2024-07-19,2024-08-05,9.47,91.85,True,5
602099,2025-11-01,Establishment of Permanent campus Phase 1 of IIM Sirmaur,Education,Department of Higher Education,Rajasthan,Department Implementation Agency,393.0,510.71,515.62,2020-09-30,2023-10-31,2024-07-19,2024-08-05,9.47,92.55,False,6
602099,2025-12-01,Establishment of Permanent campus Phase 1 of IIM Sirmaur,Education,Department of Higher Education,Rajasthan,Department Implementation Agency,393.0,510.71,515.62,2020-09-30,2023-10-31,2024-07-19,2024-08-05,9.47,93.43,False,7
602099,2026-01-01,Establishment of Permanent campus Phase 1 of IIM Sirmaur,Education,Department of Higher Education,Rajasthan,Department Implementation Agency,393.0,510.71,515.62,2020-09-30,2023-10-31,2024-07-19,2024-08-05,9.47,94.27,False,8
602099,2026-02-01,Establishment of Permanent campus Phase 1 of IIM Sirmaur,Education,Department of Higher Education,Rajasthan,Department Implementation Agency,393.0,510.71,515.62,2020-09-30,2023-10-31,2024-07-19,2024-08-05,9.47,94.87,False,9
602099,2026-03-01,Establishment of Permanent campus Phase 1 of IIM Sirmaur,Education,Department of Higher Education,Rajasthan,Department Implementation Agency,393.0,510.71,515.62,2020-09-30,2023-10-31,2024-07-19,2024-08-05,9.47,95.08,False,10
602099,2026-04-01,Establishment of Permanent campus Phase 1 of IIM Sirmaur,Education,Department of Higher Education,Rajasthan,Department Implementation Agency,393.0,510.71,515.62,2020-09-30,2023-10-31,2024-07-19,2024-08-05,9.47,94.85,True,5
602099,2026-05-01,Establishment of Permanent campus Phase 1 of IIM Sirmaur,Education,Department of Higher Education,Rajasthan,Department Implementation Agency,393.0,510.71,515.62,2020-09-30,2023-10-31,2024-07-19,2024-08-05,9.47,94.23,False,6
602099,2026-06-01,Establishment of Permanent campus Phase 1 of IIM Sirmaur,Education,Department of Higher Education,Rajasthan,Department Implementation Agency,393.0,510.71,515.62,2020-09-30,2023-10-31,2024-07-19,2024-08-05,9.47,93.38,False,7
605292,2020-05-01,"Construction of Permanent Campus of Indian Institute of Management [IIM] Amritsar, Punjab, Phase-I",Education,Department of Higher Education,Uttar Pradesh,Department Implementation Agency,348.0,349.04,488.59,2020-04-30,2023-06-30,2023-07-09,2024-06-27,12.45,3.91,False,7
605292,2020-06-01,"Construction of Permanent Campus of Indian Institute of Management [IIM] Amritsar, Punjab, Phase-I",Education,Department of Higher Education,Uttar Pradesh,Department Implementation Agency,348.0,350.64,488.59,2020-04-30,2023-06-30,2023-07-19,2024-06-27,8.38,6.59,False,8
605292,2020-07-01,"Construction of Permanent Campus of Indian Institute of Management [IIM] Amritsar, Punjab, Phase-I",Education,Department of Higher Education,Uttar Pradesh,Department Implementation Agency,348.0,352.56,488.59,2020-04-30,2023-06-30,2023-07-28,2024-06-27,8.38,8.82,False,10
605292,2020-08-01,"Construction of Permanent Campus of Indian Institute of Management [IIM] Amritsar, Punjab, Phase-I",Education,Department of Higher Education,Uttar Pradesh,Department Implementation Agency,348.0,354.73,488.59,2020-04-30,2023-06-30,2023-08-07,2024-06-27,8.38,10.66,False,11
605292,2020-09-01,"Construction of Permanent Campus of Indian Institute of Management [IIM] Amritsar, Punjab, Phase-I",Education,Department of Higher Education,Uttar Pradesh,Department Implementation Agency,348.0,357.1,488.59,2020-04-30,2023-06-30,2023-08-16,2024-06-27,8.38,12.23,False,12
605292,2020-10-01,"Construction of Permanent Campus of Indian Institute of Management [IIM] Amritsar, Punjab, Phase-I",Education,Department of Higher Education,Uttar Pradesh,Department Implementation Agency,348.0,359.63,488.59,2020-04-30,2023-06-30,2023-08-26,2024-06-27,8.38,13.74,False,13
605292,2020-11-01,"Construction of Permanent Campus of Indian Institute of Management [IIM] Amritsar, Punjab, Phase-I",Education,Department of Higher Education,Uttar Pradesh,Department Implementation Agency,348.0,362.33,488.59,2020-04-30,2023-06-30,2023-09-04,2024-06-27,8.38,15.41,True,7
605292,2020-12-01,"Construction of Permanent Campus of Indian Institute of Management [IIM] Amritsar, Punjab, Phase-I",Education,Department of Higher Education,Uttar Pradesh,Department Implementation Agency,348.0,365.16,488.59,2020-04-30,2023-06-30,2023-09-14,2024-06-27,8.38,17.41,False,8
605292,2021-01-01,"Construction of Permanent Campus of Indian Institute of Management [IIM] Amritsar, Punjab, Phase-I",Education,Department of Higher Education,Uttar Pradesh,Department Implementation Agency,348.0,368.11,488.59,2020-04-30,2023-06-30,2023-09-23,2024-06-27,8.38,19.84,False,10
605292,2021-02-01,"Construction of Permanent Campus of Indian Institute of Management [IIM] Amritsar, Punjab, Phase-I",Education,Department of Higher Education,Uttar Pradesh,Department Implementation Agency,348.0,371.19,488.59,2020-04-30,2023-06-30,2023-10-03,2024-06-27,8.38,22.69,False,11
605292,2021-03-01,"Construction of Permanent Campus of Indian Institute of Management [IIM] Amritsar, Punjab, Phase-I",Education,Department of Higher Education,Uttar Pradesh,Department Implementation Agency,348.0,374.37,488.59,2020-04-30,2023-06-30,2023-10-13,2024-06-27,8.38,25.85,False,12
605292,2021-04-01,"Construction of Permanent Campus of Indian Institute of Management [IIM] Amritsar, Punjab, Phase-I",Education,Department of Higher Education,Uttar Pradesh,Department Implementation Agency,348.0,377.66,488.59,2020-04-30,2023-06-30,2023-10-22,2024-06-27,8.38,29.14,False,13
605292,2021-05-01,"Construction of Permanent Campus of Indian Institute of Management [IIM] Amritsar, Punjab, Phase-I",Education,Department of Higher Education,Uttar Pradesh,Department Implementation Agency,348.0,381.04,488.59,2020-04-30,2023-06-30,2023-11-01,2024-06-27,8.38,32.33,True,7
605292,2021-06-01,"Construction of Permanent Campus of Indian Institute of Management [IIM] Amritsar, Punjab, Phase-I",Education,Department of Higher Education,Uttar Pradesh,Department Implementation Agency,348.0,384.52,488.59,2020-04-30,2023-06-30,2023-11-10,2024-06-27,8.38,35.23,False,8
605292,2021-07-01,"Construction of Permanent Campus of Indian Institute of Management [IIM] Amritsar, Punjab, Phase-I",Education,Department of Higher Education,Uttar Pradesh,Department Implementation Agency,348.0,388.08,488.59,2020-04-30,2023-06-30,2023-11-20,2024-06-27,8.38,37.72,False,10
605292,2021-08-01,"Construction of Permanent Campus of Indian Institute of Management [IIM] Amritsar, Punjab, Phase-I",Education,Department of Higher Education,Uttar Pradesh,Department Implementation Agency,348.0,391.73,488.59,2020-04-30,2023-06-30,2023-11-29,2024-06-27,8.38,39.77,False,11
605292,2021-09-01,"Construction of Permanent Campus of Indian Institute of Management [IIM] Amritsar, Punjab, Phase-I",Education,Department of Higher Education,Uttar Pradesh,Department Implementation Agency,348.0,395.46,488.59,2020-04-30,2023-06-30,2023-12-09,2024-06-27,8.38,41.47,False,12
605292,2021-10-01,"Construction of Permanent Campus of Indian Institute of Management [IIM] Amritsar, Punjab, Phase-I",Education,Department of Higher Education,Uttar Pradesh,Department Implementation Agency,348.0,399.27,488.59,2020-04-30,2023-06-30,2023-12-18,2024-06-27,8.38,42.99,False,13
605292,2021-11-01,"Construction of Permanent Campus of Indian Institute of Management [IIM] Amritsar, Punjab, Phase-I",Education,Department of Higher Education,Uttar Pradesh,Department Implementation Agency,348.0,403.15,488.59,2020-04-30,2023-06-30,2023-12-28,2024-06-27,8.38,44.54,True,7
605292,2021-12-01,"Construction of Permanent Campus of Indian Institute of Management [IIM] Amritsar, Punjab, Phase-I",Education,Department of Higher Education,Uttar Pradesh,Department Implementation Agency,348.0,407.11,488.59,2020-04-30,2023-06-30,2024-01-07,2024-06-27,8.38,46.33,False,8
605292,2022-01-01,"Construction of Permanent Campus of Indian Institute of Management [IIM] Amritsar, Punjab, Phase-I",Education,Department of Higher Education,Uttar Pradesh,Department Implementation Agency,348.0,411.13,488.59,2020-04-30,2023-06-30,2024-01-16,2024-06-27,8.38,48.51,False,10
605292,2022-02-01,"Construction of Permanent Campus of Indian Institute of Management [IIM] Amritsar, Punjab, Phase-I",Education,Department of Higher Education,Uttar Pradesh,Department Implementation Agency,348.0,415.22,488.59,2020-04-30,2023-06-30,2024-01-26,2024-06-27,8.38,51.13,False,11
605292,2022-03-01,"Construction of Permanent Campus of Indian Institute of Management [IIM] Amritsar, Punjab, Phase-I",Education,Department of Higher Education,Uttar Pradesh,Department Implementation Agency,348.0,419.38,488.59,2020-04-30,2023-06-30,2024-02-04,2024-06-27,8.38,54.14,False,12
605292,2022-04-01,"Construction of Permanent Campus of Indian Institute of Management [IIM] Amritsar, Punjab, Phase-I",Education,Department of Higher Education,Uttar Pradesh,Department Implementation Agency,348.0,423.6,488.59,2020-04-30,2023-06-30,2024-02-14,2024-06-27,8.38,57.38,False,13
605292,2022-05-01,"Construction of Permanent Campus of Indian Institute of Management [IIM] Amritsar, Punjab, Phase-I",Education,Department of Higher Education,Uttar Pradesh,Department Implementation Agency,348.0,427.89,488.59,2020-04-30,2023-06-30,2024-02-23,2024-06-27,8.38,60.65,True,7
605292,2022-06-01,"Construction of Permanent Campus of Indian Institute of Management [IIM] Amritsar, Punjab, Phase-I",Education,Department of Higher Education,Uttar Pradesh,Department Implementation Agency,348.0,432.23,488.59,2020-04-30,2023-06-30,2024-03-04,2024-06-27,8.38,63.74,False,8
605292,2022-07-01,"Construction of Permanent Campus of Indian Institute of Management [IIM] Amritsar, Punjab, Phase-I",Education,Department of Higher Education,Uttar Pradesh,Department Implementation Agency,348.0,436.63,488.59,2020-04-30,2023-06-30,2024-03-13,2024-06-27,8.38,66.47,False,10
605292,2022-08-01,"Construction of Permanent Campus of Indian Institute of Management [IIM] Amritsar, Punjab, Phase-I",Education,Department of Higher Education,Uttar Pradesh,Department Implementation Agency,348.0,441.09,488.59,2020-04-30,2023-06-30,2024-03-23,2024-06-27,8.38,68.76,False,11
605292,2022-09-01,"Construction of Permanent Campus of Indian Institute of Management [IIM] Amritsar, Punjab, Phase-I",Education,Department of Higher Education,Uttar Pradesh,Department Implementation Agency,348.0,445.61,488.59,2020-04-30,2023-06-30,2024-04-02,2024-06-27,8.38,70.65,False,12
