project_id,project_name,sector,implementing_agency,planned_commissioning_year,completion_date,approved_cost_cr,reported_completion_expenditure_cr,predicted_cost_overrun,actual_cost_overrun,cost_error,predicted_delay_days,actual_delay_days,delay_error,predicted_risk,actual_risk
,REVAMPING OF EXISTING FACILITIES/ AUGMENTATION OF,Petroleum,Not reported,2021,2023-04-30,318.8,224.25,-19.498144652423587,-29.65809284818068,10.159948195757092,46.95963744588745,637,-590.0403625541126,0,1
,KAILASHAHAR TO KHOWAI PKG-2,Highways And Infrastructure Development Corporation,Not reported,2022,2023-05-31,206.78,197.72,-28.897450241587194,-4.3814682271012675,-24.515982014485928,47.46069805194807,334,-286.53930194805196,0,1
,DOUBLING OF TRACK BETWEEN GOOTY AND DHARMAVARAM OF,Railways,Not reported,2021,2023-06-30,636.38,1081.75,-34.174706067490476,69.98491467362268,-104.15962074111316,87.52845549652368,851,-763.4715445034764,0,1
,CONSTRUCTION OF A NEW 2-LANE HIGHWAY FROM KM 0.00 (ON NH-,Rate(Ministry Of Road Transport And Highways (State,Not reported,2010,2023-08-31,195.04,415.11,-29.00180278570373,112.83326497128796,-141.8350677569917,48.152743506493536,4717,-4668.847256493506,0,1
,REHABILITATION AND UPGRADATION TO 2-LANE WITH PAVED,Rate(Ministry Of Road Transport And Highways (State,Not reported,2019,2023-08-31,396.86,325.22,-20.76642605485526,-18.05170589124628,-2.7147201636089804,46.95963744588745,1460,-1413.0403625541126,0,1
,WIDENING TO 2LPS FROM 173/37 TO 229/40 OF NH-59 IN THE STATE,To Boudh) In The State Of Odisha        (Ministry Of Road,Not reported,2018,2023-08-31,214.23,179.48,-28.897450241587194,-16.220884096531766,-12.676566145055428,47.46069805194807,1856,-1808.5393019480518,0,1
,WIDENING TO 2LPS FROM 58/00 TO 116/10 OF NH-153B (NAKTIDEUL,Shoulder Configuration Of Nandakumar-Contai-Chan,Not reported,2018,2023-08-31,206.88,123.5,-28.897450241587194,-40.30355761794277,11.406107376355578,47.46069805194807,1978,-1930.5393019480518,0,1
,2-LANING OF CHURACHANDPUR TUIVAI SECTION OF NH-102B (1A,Flexible Pavement On Khalghat To Sarwardewla Road,Not reported,2022,2023-09-30,167.95,84.16,-30.342919844652485,-49.889848169097945,19.54692832444546,46.4615313852814,486,-439.5384686147186,0,1
,CONSTRUCTION TO TWO LANE WITH PAVED SHOULDERS WITH,Bot (Toll)(Ministry Of Road Transport And Highways (State,Not reported,2021,2023-09-30,264.5,215.21,-24.4910802624952,-18.635160680529296,-5.855919581965903,49.25842532467535,943,-893.7415746753246,0,1
,MANGAWA-MP/UP BORDER SECTION OF NH-27 (4L) IN MP,Road Transport And Highways,Not reported,2015,2023-09-30,410.72,392.45,-24.249184529917144,-4.448285936891322,-19.80089859302582,46.95963744588745,3104,-3057.0403625541126,0,1
,2-LANING FROM MANU-SIMLUNG ( PKG III),Madhapur) In The State Of Odisha            (Ministry Of Road,Not reported,2022,2023-11-30,347.36,224.48,-20.108163546254954,-35.37540304007371,15.267239493818753,46.95963744588745,698,-651.0403625541126,0,1
,DABOKA KATHKATI PACKAGE-2,Epc(National Highways And Infrastructure Development,Not reported,2024,2023-11-30,335.88,220.39,-20.008914483928148,-34.38430391806598,14.375389434137833,46.95963744588745,0,46.95963744588745,0,0
,DABOKA KATHKATI PACKAGE-4,Epc(National Highways And Infrastructure Development,Not reported,2023,2023-11-30,260.07,290.49,-25.87942059685728,11.696850847848662,-37.57627144470594,49.25842532467535,0,49.25842532467535,0,1
,KAILASHAHAR TO KHOWAI PKG-3,Epc(National Highways And Infrastructure Development,Not reported,2022,2023-11-30,280.91,202.06,-21.48699115779053,-28.069488448257456,6.582497290466925,47.85872835497837,517,-469.1412716450216,0,1
,KAILASHAHAR TO KHOWAI PKG-5,Epc(National Highways And Infrastructure Development,Not reported,2022,2023-11-30,332.14,148.07,-20.008914483928148,-55.419401457216836,35.410486973288684,46.95963744588745,517,-470.04036255411256,0,1
,KHELLANI-KHANABAL PKG-6,Epc(National Highways And Infrastructure Development,Not reported,2022,2023-11-30,285.28,218.89,-21.48699115779053,-23.271873247335947,1.784882089545416,47.85872835497837,455,-407.1412716450216,0,1
,WIDENING TO 2LPS FROM 50/0 TO 140/9 OF NH-57 (SONEPUR TO,Highways And Infrastructure Development Corporation,Not reported,2017,2023-11-30,295.67,242.48,-21.282171406177113,-17.9896506240065,-3.2925207821706124,44.749182900432906,2493,-2448.250817099567,0,1
,DEVELOPMENT OF NELP BLOCK KG-ONN-2003/1 NAGAYALANKA,Petroleum,Not reported,2023,2023-12-31,284.79,258.16,-21.48699115779053,-9.350749675199268,-12.136241482591263,47.85872835497837,213,-165.14127164502162,0,1
,BALANCE WORK UNDER PHASE-I FOR 4L OF KHED SINNER SECTION,Epc(National Highways And Infrastructure Development,Not reported,2022,2024-02-29,169.83,207.89,-29.154589633225527,22.410645940057687,-51.56523557328322,48.152743506493536,516,-467.84725649350645,0,1
,CATALYST MANUFACTURING UNIT OF 1500 MTPA CAPACITY AT,Petroleum,Not reported,2020,2024-02-29,206.63,284.95,-28.897450241587194,37.90349900788849,-66.80094924947568,47.46069805194807,1489,-1441.5393019480518,0,1
,CONST OF 152 QTRS 240 BOYS 240 GIRLS 150 NURSES HOSTEL,Health And Family Welfare,Not reported,2020,2024-02-29,195.0,179.67,-29.00180278570373,-7.861538461538468,-21.140264324165262,48.152743506493536,1276,-1227.8472564935064,0,1
,DEMBUEN - BRUNI,Highways And Infrastructure Development Corporation,Not reported,2023,2024-02-29,606.63,281.69,-33.65150640986643,-53.56477589304848,19.91326948318205,87.52845549652368,365,-277.4715445034763,0,1
,JIA BHARALI BRIDGE ALONG WITH ITS APPROACH ROAD,Epc(National Highways And Infrastructure Development,Not reported,2023,2024-02-29,804.0,575.92,-40.907699967349444,-28.368159203980102,-12.539540763369342,169.51900974025975,212,-42.48099025974025,0,1
,INSTALLATION OF SECOND CATALYTIC DEWAXING UNIT (CDW-II) AT,Petroleum,Not reported,2023,2024-03-31,1019.0,776.55,-40.907699967349444,-23.79293424926399,-17.114765718085454,169.51900974025975,455,-285.4809902597402,0,1
,KARGIL-ZANSKR PACKAGE-5,Road Transport And Highways,Not reported,2023,2024-03-31,169.79,200.8,-29.154589633225527,18.26373755816009,-47.418327191385615,48.152743506493536,121,-72.84725649350646,0,1
,REPLACEMENT OF EXISTING TWIN 42” OFFSHORE PIPELINES AT,Haldia Refinery                     (Indian Oil Corporation,Not reported,2022,2024-03-31,1378.0,1150.99,-41.4356210634342,-16.47387518142235,-24.961745882011847,169.51900974025975,486,-316.4809902597402,0,1
